# Title	Platform	Format/Region	Language	ReleaseID	ReleaseType	FileName	BuildDate	FileSize	BigFileType	SHA256Hash
Blood Omen 2	PC		English		Release	sk06		9018804	MadDashRacingBigFile	B115F03AD9BF68A6562A0C703599B5B6D72F8E186C2C8ED57CAC0D551EAA9882
Blood Omen 2	PC		English		Release	sk07		13505884	MadDashRacingBigFile	E58301D2587AFA2621BA46E8BA9BC60B48E6C2D18904D0E875906E2A078835E4
Blood Omen 2	PC		English		Release	skies		775256	MadDashRacingBigFile	CB859AA4E1596E84C0979BB1934A0CBEC315BC8E65E2F87795C3302295E4E68B
Blood Omen 2	PC		English		Release	sl_music		1303800	MadDashRacingBigFile	DDBDD46F6104F3F7E69AEED4FF8C9C6C64DCC854595C114602527E7B82FA8945
Blood Omen 2	PC		English		Release	sl01		13260912	MadDashRacingBigFile	028D053BD6ABD9B8A6643B68F9304DF70AB56A1D98461424B3139BA7A5DC5BFD
Blood Omen 2	PC		English		Release	sl02		8395416	MadDashRacingBigFile	D7424E3FB100D69F2EC742DE1868B0C81DEF9968F4E10D8EA72BAD18A59A2722
Blood Omen 2	PC		English		Release	sl03		11679116	MadDashRacingBigFile	48FC3F1AA0A5A26051D3DC83B87353C4E713684F47E363096A5A1F6C20524124
Blood Omen 2	PC		English		Release	sl04		9179312	MadDashRacingBigFile	BD173AC8D79E09DC0E755EAAE263364FC47690ABDF7B747EA20693A5F4903C1B
Blood Omen 2	PC		English		Release	sl05		10971212	MadDashRacingBigFile	2C4BA1035D3083D47D8E58BFA1F2FF3C44DEF84832C10A4D9C33E756713EEA22
Blood Omen 2	PC		English		Release	sl06		9615792	MadDashRacingBigFile	57F5105C80EAA9AD34355E20832664E9B3B71EC83BE458B2CB0F07D13BAE89CA
Blood Omen 2	PC		English		Release	sl07		10791360	MadDashRacingBigFile	69AD158DD396F671ACE9027E6EC303242B1E7154B3EEFC98634E9919A998E715
Blood Omen 2	PC		English		Release	sl08		14016092	MadDashRacingBigFile	798689A3E7F5002280DDBACF080CC0CD09DE201238FBF76F468EEA16A5CE153F
Blood Omen 2	PC		English		Release	slarena		8452556	MadDashRacingBigFile	CE487D16F438735C2CE096DC88468D66C3BDA9861035053C1CF10C20444891DA
Blood Omen 2	PC		English		Release	slums_load		879560	MadDashRacingBigFile	68A86EDC2EFE394066D2BA03E1D741419E3E43760B00F0A2273E8DC883D02557
Blood Omen 2	PC		English		Release	smugden_load		879576	MadDashRacingBigFile	01393F47092F966CBFBA234E1EF1BB44B9B42A4ABCE0336AF942B733C0B3FA87
Blood Omen 2	PC		English		Release	smweapons		2311768	MadDashRacingBigFile	F5F3F241D5C96D46D715F4AAC4E0F675F149C738B874465B16FB029C9CE6C7EB
Blood Omen 2	PC		English		Release	svarena		10129528	MadDashRacingBigFile	68D5FCD020DBEA704CD0189F0046B24C1D551ADADFBC2D4935EF5A3C09BB2803
Blood Omen 2	PC		English		Release	uc_music		1927032	MadDashRacingBigFile	A20F20B0D02489C9852C55C5F248E12BE8FB345E0171133A526588D11D2FE7D2
Blood Omen 2	PC		English		Release	uc01a		12150444	MadDashRacingBigFile	7CD82BFA6D5DFCCB78AE5D71550C006B2E0D3843DE7B2A45C75610803790ED66
Blood Omen 2	PC		English		Release	uc01b		8723540	MadDashRacingBigFile	868A8F2D9CEDD1BC83FEA19BA698C837C3CE88EAE7E740CC3DA3A5A565FD66B1
Blood Omen 2	PC		English		Release	uc02a		13471644	MadDashRacingBigFile	F4D874DCFF6774E7B36A9D20182D3D2EFA94582CE8A95239CA91BCA27FE71560
Blood Omen 2	PC		English		Release	uc02a2		11469208	MadDashRacingBigFile	BE27A3A8BDE8419E0C49157904A5B891F25D5CA91E870A91B3FE6084EAF9AC75
Blood Omen 2	PC		English		Release	uc02b		10241976	MadDashRacingBigFile	577DB8ECBD4846E426AC89E8467CDC6CCCED7B0A677E50762BCBE44D0A1992AB
Blood Omen 2	PC		English		Release	uc02b2		1154184	MadDashRacingBigFile	8E00BF0E1FB9C3310C4A02BF291BE982707366F6E303ADD31CFE846932240850
Blood Omen 2	PC		English		Release	uc03a		11838968	MadDashRacingBigFile	B54B9547B5F06D62E3CBF9EE5728D266D8AF3F56408B6BDAFE94D956C9DDD47C
Blood Omen 2	PC		English		Release	uc03a2		12161024	MadDashRacingBigFile	171C04094957468F666A28258FCC449D88BD09F438146EFE9020783329E18B3F
Blood Omen 2	PC		English		Release	uc03b		8191160	MadDashRacingBigFile	5353A6E11481483C9C79DD72218D230BB31ACF80A2B2AF8053FB6D0A4CFEDCBC
Blood Omen 2	PC		English		Release	uc04a		7486344	MadDashRacingBigFile	B556380CBFC87E6DB1905B4E0C11E4D351E23621508ED655BC2BF6774C0D6DE4
Blood Omen 2	PC		English		Release	uc04b		12044620	MadDashRacingBigFile	BD52A812F51F113C415E816F0B4234B2654A7184F78533A6F8130DE0A02826FB
Blood Omen 2	PC		English		Release	uc05		10996604	MadDashRacingBigFile	8C47A316954F808F855A68DED5871ECB659B6568A4FE52746074ABE9076E872B
Blood Omen 2	PC		English		Release	uc06a		10516668	MadDashRacingBigFile	96E175E485A631D224C9C788093F386DB00A5DD46968C39B57D8CEF7F524384D
Blood Omen 2	PC		English		Release	uc06b		6438220	MadDashRacingBigFile	417081AF0AEA4B0198B13B9D99831E77C808C76AF05AC1AE7C7A1309294AE327
Blood Omen 2	PC		English		Release	uc07		9187908	MadDashRacingBigFile	C259AD77A1F98CEF0905B3CCB3CF2C443990530416BC89D096AE1BBA489F015D
Blood Omen 2	PC		English		Release	uc07b		5006904	MadDashRacingBigFile	FCD0A0305872DD0FCBF50727AAE2E573751C5802883D8E6BE94D1C905EB195F6
Blood Omen 2	PC		English		Release	uppercity_load		879592	MadDashRacingBigFile	BA5AAAF12269C3C5A670790A53639E71A130E966533D4E5464543F55D05CB8F3
Blood Omen 2	PC		English		Release	weapons		2679752	MadDashRacingBigFile	2F952F04D37EBD5BDA4F9A88D14726E5C8822331F536F9FF363848F7B1F5474A
Blood Omen 2	PC		English		Release	wh01		13976604	MadDashRacingBigFile	D1D753F233375572B9992B8478751DCE4304F468B59FA23BC6FCBD1E9895B4EE
Blood Omen 2	PC		English		Release	wh02		10386592	MadDashRacingBigFile	5C901AC80936C2AA941907080D18483768939E152F22AFA611314EE0D9B90611
Blood Omen 2	PC		English		Release	wh03		6795460	MadDashRacingBigFile	AADFDCD8FCF9F74B6E5402B36B50D56067755BB046A2D69592B374DD2F6A8E82
Blood Omen 2	PC		English		Release	wh04		3216840	MadDashRacingBigFile	31239310B6B4F8364DE53E06923DE5A6DE234F1B392991EAAF707DE3716E42F8
Blood Omen 2	PC		English		Release	wh05		14727000	MadDashRacingBigFile	923C4549C84319CD78B9A6767C260AAC9ACAEAB51F65DA091263A3624C47296E
Blood Omen 2	PC		English		Release	wh08		5044952	MadDashRacingBigFile	1C962F2EC9A3D43C4F6B713EBD84995AF86948BBFCA38C5D08CC9772B620B403
Blood Omen 2	PC		English		Release	wh09		14672688	MadDashRacingBigFile	63EF3FE5BB1BBD25749C9746652AC65746211F68E45DD53941E534F2B1F8C14B
Blood Omen 2	PC		English		Release	wh10		5380408	MadDashRacingBigFile	971DB1D71EB771BCA8F135AF93AF97DFABAC8CCA80060C1A9C9C39E187A29184
Blood Omen 2	PC		English		Release	wh11		9597972	MadDashRacingBigFile	8EC7164D6171565BE18D4E0E2DE8B7D8A4656455AADF72ED4D6E06C60A9D52A7
Blood Omen 2	PC		English		Release	wh12		6429668	MadDashRacingBigFile	FA67CBF2541E8ADEBC04581F32F633F8BF7D32119078AABF1B9DB85BC6D541F2
Blood Omen 2	PC		English		Release	wh13		12081660	MadDashRacingBigFile	D331925F036DD02CA6DD827E84A12E5F11A10267B9E1448F1B4714F9FD39FAB7
Blood Omen 2	PC		English		Release	wharves_load		879576	MadDashRacingBigFile	06F417C3FCEDA08C164A5D87A1DE931DA922906DA936E2FFE6B0709A0EA644A1
Blood Omen 2	PC		English		Release	whsky		1736408	MadDashRacingBigFile	65E7B20DDEF833DC431D17364D774F7CA0FC755CC7B92025847EFD54526BCE5F
Blood Omen 2	PC		English		Release	whweapons		2271576	MadDashRacingBigFile	C1D88FC3C955CAA0188B70167C1F2C76039F9CB21AD186045D2326EEB3B81806
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	after_iq	2002-02-26	2244216	MadDashRacingBigFile	13C84694A47F266211D3304FADEAC4A927A7B666C9C059BC5F758697424FB3C1
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	canyons_load	2002-02-26	1050904	MadDashRacingBigFile	C1953278372A3849342758673CCD07E98153303920D2017BE1CABDC5567B399B
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	code	2002-02-26	914084	MadDashRacingBigFile	7A3C937AD147A196307EBCD5B5ECE3DB5D7672CFEA34031098E48DBCD2EDCE40
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cvarena	2002-02-26	9411564	MadDashRacingBigFile	53617ED4DE477E07806BA58A6CBCF53A1307505FE72557607F6D00532D589879
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy_music	2002-02-26	662696	MadDashRacingBigFile	849F205AE2A64069092BF62E35A1759CF15A00746E3B066977D06B016C08D283
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy01	2002-02-26	12857128	MadDashRacingBigFile	94CC2633922D97BA4BD23D68CD07C40FE99BC56EB7ED617858A84BA49C6BD1FD
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy01a	2002-02-26	7759056	MadDashRacingBigFile	0B94A438B2ADAA4A01A82CF7E28BFEAFC84A455386072D1AF4A526F84E81F03B
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy02	2002-02-26	6469948	MadDashRacingBigFile	7D84A8F6CA23E7F4D2CE1C26EB691BB213A15233130A43824A6CB7A546515E52
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy02a	2002-02-26	8498184	MadDashRacingBigFile	2B4BB573CFFCB8A8C8253995CEED5F5468A08FD053BD9950DB89DE85760748C4
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy03	2002-02-26	6972752	MadDashRacingBigFile	5940B3DA3F0A98A771AC158AF890860C2CAF6A69C26D4E220AAE332C79F7F441
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy04	2002-02-26	8587936	MadDashRacingBigFile	F41930BB5A1854848059002549C33F461E775530F21CF10AFE8950015A6CC8E4
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy04a	2002-02-26	5416220	MadDashRacingBigFile	7FBBE2187A01E0B656995EF064BE148861A9FAD458D332A17DAE6EA346F64347
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy04a1	2002-02-26	2680844	MadDashRacingBigFile	81FF0E1F7AB69DBC9024826E74CC39D131E75C5125A7F73477C4D0A78B0DD518
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy04b	2002-02-26	8009568	MadDashRacingBigFile	0CDAAD9E955CAE628A008DC3D545988521ED060244677CBB58C569D5FF5C724F
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy05	2002-02-26	9358100	MadDashRacingBigFile	6761EBF889F72050D363099EC23B88A66E0FCF7959C2AE4A323F0EA7AD85AD5A
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy06	2002-02-26	10741312	MadDashRacingBigFile	CBDED2F7EB4AF477F12291F0DFA819757C45FE296FDEFEB4A8AD017A4838234D
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cy07	2002-02-26	6546984	MadDashRacingBigFile	7CF156A3D27F4F0B51D2188108936ECF16368F058D0E37A6D440C681867025A3
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cydv	2002-02-26	9682364	MadDashRacingBigFile	64232E8AE3D1099AA01FADC00E92EC1587BD8E354BC29B315E8A4788CC6BEC2F
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	cysky	2002-02-26	465816	MadDashRacingBigFile	07F1313851992D5728BC5B061D6BDE112E309E7C80087D53240295D3FD8D6D90
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	device_load	2002-02-26	1050904	MadDashRacingBigFile	3A7C8395DFAC0A12B08CDAB39A7E23715BF66AC7689BE3EC85F1732F1F8DC4C0
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	dv_music	2002-02-26	694040	MadDashRacingBigFile	C45B2D4C48D48DDF5B0644162148F454E2C8EEBE5DB631599EBF67CC467BBCF1
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	dv01	2002-02-26	4954152	MadDashRacingBigFile	F6AFC6C864DD323F4AFE955CA88CDF6C65AEAA64901159AE8B6751E4A97BD082
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	dv02	2002-02-26	6662672	MadDashRacingBigFile	07D4673F703590363B4BA62C1903A16B5FAC0D465BC1212FD4DEB045B45E88A9
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	dv03	2002-02-26	11345144	MadDashRacingBigFile	89A54BF4FB1CD854D30127A9A36A809D8D0404024AAC6D9F4514EAAD9867B3B5
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	dv04	2002-02-26	8510740	MadDashRacingBigFile	25256682715E1DDAFAA08F8C90BA30A19D93334EB803DCF11B03B01FD9A73C54
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	dv05	2002-02-26	8382604	MadDashRacingBigFile	AFDAF71CED5FE3996DA800BA6482CD55E6C9E8E9A41DE37A73C50CEE1337B084
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	dv06	2002-02-26	8266420	MadDashRacingBigFile	03B9BB13B43250D3016C503AF30E010A691FFFA96A75DCEC56134747F5A6BC92
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	dv07	2002-02-26	8478884	MadDashRacingBigFile	3167CDAFA760139B2FCA65D16A0EB47D965F52A11AB903CB50AB675431E113C7
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	dv08	2002-02-26	8422244	MadDashRacingBigFile	7E7BA81F8D48F8B1A6DE62006BBEBDF7E4180471ECBD1B58E2C1085BCD7D9F97
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	dv09	2002-02-26	8966824	MadDashRacingBigFile	3B2432D535B15189D2B63BAD42E3F5FCAB21000E20B1650FEBB0CAF3CD212BE9
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	dv10	2002-02-26	4529320	MadDashRacingBigFile	B7D7A8DC54271A4EE5C816707AFAA87AC67D10AF8988DDD1332DA5ED0437BAC0
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep_fakeisle	2002-02-26	567480	MadDashRacingBigFile	0B96BC2EE4334F36DD441F05A90017B8CA333CD7C45A8D2F1FBBEF124B3D8EBA
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep_music	2002-02-26	687704	MadDashRacingBigFile	8D625D394E5C096F810B187C06218754897074B36E491EA9D644E24AC7E82E16
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep01	2002-02-26	7842672	MadDashRacingBigFile	3903CD061711189D0B7A8B02D686D43145DDB832D21E4864636E18E71B027FA0
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep02	2002-02-26	10626976	MadDashRacingBigFile	85ABE8D46ED77F41DEAD82AD6B1DB1287E28F4BB1B3CB9CBDC5C28FD2EE5462B
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep04	2002-02-26	5242592	MadDashRacingBigFile	90DFA6870C347F16BB6C8EFD91228E5193B85BCE75BA4BDF4F41DFD81E2E2BFE
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep05	2002-02-26	5435952	MadDashRacingBigFile	CA25E2812983160311DCB2C784F33D910F5CE0E53FDEA6762B6BF5BFC8F70B00
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep06	2002-02-26	9240552	MadDashRacingBigFile	D939DBD857CCA9B3DD66B6272C9483FEEF50D6FAC435D63F8AB157449399D61B
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep07	2002-02-26	10050400	MadDashRacingBigFile	23BD26D8ED1CD848A0D36BB8B63B12AC7EA1B53A6C1FC2F5280DC7CC817A1B66
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep08	2002-02-26	8065744	MadDashRacingBigFile	BAA9EF31A7DBC624CC7EFC56171B6B9856295D59033A81EA7E6623B469213F21
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep09	2002-02-26	7430212	MadDashRacingBigFile	5A5632D0E0782AF3060C8634401C79692D828B8DFA2D40D7394397B464A29199
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep10	2002-02-26	10094508	MadDashRacingBigFile	D67A3E655DBADE02DFDDB450461422870F30F43FABF9C87BBB9893371E684B97
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep11	2002-02-26	8949444	MadDashRacingBigFile	8E54891D7335BD111C03AEF58F3E26BFACC4F45EA58F0BA264321618A1DC8E82
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	ep12	2002-02-26	4985804	MadDashRacingBigFile	987AA4E9EA865655A76C39DD1BC04F5694CFABA789FDEB9F3B0657D068F0141F
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	eternalprison_load	2002-02-26	1050936	MadDashRacingBigFile	70DFE02C3D234DEF8655A8460A79421AAF5ED968B3904107FB7EB9B80D927372
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_01	2002-02-26	9352316	MadDashRacingBigFile	AE54F301B52B573EBEF26134320F641F5B1B7A301B4B78A2A9C57CF0CE2D8065
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_04	2002-02-26	8429308	MadDashRacingBigFile	29D1AA81729661B1B24A291AF813F3B143CBEF7253276E0004440D6901CF53EF
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_04b	2002-02-26	7941012	MadDashRacingBigFile	6B0EB8277792D668EC76EE7785930D12281CA624FBD82D2807B7D7464CA57C65
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_04c	2002-02-26	7035676	MadDashRacingBigFile	2B658A221BC83EFF8A9F82D0A23DE736E7A42E43282A5CAC045DAD3012F1E5B8
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_04d	2002-02-26	4367400	MadDashRacingBigFile	012F76F9EC37BE0A511CED088E334E46004E0CFCE6395BFDA311F4D43D88A7DD
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_04e	2002-02-26	1070088	MadDashRacingBigFile	0ED57E4C6F0659777738D37B0436B695BD64C5152AD2245A5C7A0D8EAA68D9B3
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_04f	2002-02-26	628920	MadDashRacingBigFile	B45BAEE7987890F173DBAF6D9A0A82977E2F0BCFCED5E8CDC63A1590F295ADE1
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_05	2002-02-26	4684020	MadDashRacingBigFile	A2FE8FF40BDEE13423DF3AE28DA64D9A9BA33A3D4B08347829475E776FEE37F6
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_05b	2002-02-26	3181320	MadDashRacingBigFile	A95E617159E31731576D6CB8A3EF1D93B445C215C5F6CA890DE31D16C7784B36
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_05c	2002-02-26	5432484	MadDashRacingBigFile	FAFB8C12FD1D78E24111723DC750A372B1B233DC6DCADF74E80A53AC35AA1486
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_05d	2002-02-26	6935892	MadDashRacingBigFile	8C90FD965956EE9F3FFC6609B059778BBD4AA2477870F46EB3C4C5EB58B2BB31
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_05e	2002-02-26	5464732	MadDashRacingBigFile	4477167B2AAFC3D1AAD301C495E7D4A3C7D3C92884EF84B17FD3C60503B07237
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_05f	2002-02-26	7051936	MadDashRacingBigFile	80FB613D7F1400C82B567976867A7F33ACD8A6694E6620B5FBE315F00A7F7F18
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_05g	2002-02-26	2823492	MadDashRacingBigFile	F7359A59821D1D35F2C69DCD537BB58B2592F681A3682BC8B8D9DB60E71C15C0
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_06	2002-02-26	7563152	MadDashRacingBigFile	A4BA6765484B52F795150432F121020AD90A1DB7E498D290303DC1546B543643
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_07	2002-02-26	3651320	MadDashRacingBigFile	1A897F63015DA1865D224FB8FCCDD3C29B328393EA9B5D36B39161EEE32DC14E
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_10	2002-02-26	7468616	MadDashRacingBigFile	49D5C7177EF005634CF6E26CA62B62FA1E233F4F54BCBD1F46CC1C401A07859E
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_music	2002-02-26	759448	MadDashRacingBigFile	3600854A20CB17E166B3855EB02BF938FFB7FE3F6B15562322258748A7023FF9
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hc_weapons	2002-02-26	342152	MadDashRacingBigFile	FB8FAC722DF93985F94C9E98B9937F0064969966DC4D322CA5F678B22F1CC4AC
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hubworld	2002-02-26	2237176	MadDashRacingBigFile	27EF0B77F85AC89F0ACCFC789B2A4E7E80D87E14E4E62876A2DC2EE5712D0EE7
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	hylden_load	2002-02-26	1050904	MadDashRacingBigFile	F8FA32DB7BA544602025DC1EC45DBD078C10D962597938551F1D3209EA5C248C
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	industrial_load	2002-02-26	1050920	MadDashRacingBigFile	C8A65BD6C7423269B3DE57B3FC6B95EEFC3DCF5C9908CE4637B42A1B08AEF698
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_01	2002-02-26	7428224	MadDashRacingBigFile	168454BA8DCD542E76A699D334D7A2836613654B98AAE0331E69397E1C90C956
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_01a	2002-02-26	5666156	MadDashRacingBigFile	B611995DAA8E0E054848781176F65A9C7D93CB02F7801D2D674BBE9ACC8FE6C3
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_02	2002-02-26	7971332	MadDashRacingBigFile	4EDEB5EC90533B39F895EB75115B326F4DDDBA6577CA6168298039AADB49E0D4
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_03	2002-02-26	8217852	MadDashRacingBigFile	7AEF42DB51C8DEDFAF8E7777A42CE2FCFC7D976ABB7498C2EEE62BE730ABF512
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_04	2002-02-26	9230720	MadDashRacingBigFile	C558FD015500DDF1BB3B63B55CCAF2086894FE0D162E3127DCCB2D1BD3BA86DA
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_05	2002-02-26	8065828	MadDashRacingBigFile	E2906F80EB5C735BE308A49BDDBAD0E618C1370D2BC21673347FEA54F6789F25
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_06	2002-02-26	4294652	MadDashRacingBigFile	F1230049C8ACB1BA42EF2D02BE6AD9F3B243B1CA52EC11DE99D83FE138F9B8A3
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_07	2002-02-26	7471396	MadDashRacingBigFile	ABB4E7C06B01B19E6D851B4A97FE424BAC3B13E2221D057C3C3063EADDF20C52
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_08	2002-02-26	7790252	MadDashRacingBigFile	8AD7071F9D9386755C9028781B0B9C3099CB111F1FD62D35DB309696EF0419A6
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_09	2002-02-26	5267244	MadDashRacingBigFile	521B28ECC1C6D2CF2E3427D90A4E44DF3C82F2DBD9844CCAE5EB4D2F70AD8BE0
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_10	2002-02-26	8462020	MadDashRacingBigFile	55723E6C1DD939295C37584A59E7966280F141B9401B6B94D32D859979E4F3E4
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_11	2002-02-26	9528860	MadDashRacingBigFile	9A2E34AF386BCF49699890B4714451649DE6C9557CCDFF2939E10E2FFE0DD334
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_12	2002-02-26	9148580	MadDashRacingBigFile	55D4451935AD0CBA21089B60503616703FF7750218C74C5258226E19ECCDE675
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_intro	2002-02-26	5407552	MadDashRacingBigFile	791975A9A41074FC04D84E571827585572D792AFB3A39A04709A7F9528B2CE56
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	iq_music	2002-02-26	670584	MadDashRacingBigFile	9D82C75E081D8865C9192CEB4D430F9FF3A9682B2D88FC64B4507F15D39FABDC
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	jvarena	2002-02-26	6421964	MadDashRacingBigFile	43E1D2F6EAE18A2D968EC1873690BCA16BC6038658D9F4A5B1C3C29A2AF7CF04
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	jvarena01	2002-02-26	3928360	MadDashRacingBigFile	3CBCB37EA1A90939D50E12D5E2FE334801026A1C2C5B8F9FA05F60CBB377060E
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	kain	2002-02-26	3436728	MadDashRacingBigFile	B168C0D2EDD27FE8D8C578563B592BDCD515B2FC47376FDA9F0B7D92531462F1
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	kainc	2002-02-26	3411032	MadDashRacingBigFile	8386BF563AB0635BEDE840ED7F9410C53A74F77958A1358ED158D70A133CA35F
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	kaind	2002-02-26	3424696	MadDashRacingBigFile	7F606345C5149302255D38A74DAF3D77B48D49B29997C8155E811F55BCA03224
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	kaine	2002-02-26	3434824	MadDashRacingBigFile	A9EC83E87A4C35FAD0990409F391AD61C5B6DE0B2EA8C2A62E31A88B8D4CDB66
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	kainf	2002-02-26	4429744	MadDashRacingBigFile	ABFBE4B5DF173D2B06B56BF84979F699094D17771CFDDEBDDCB015522938BDAC
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	kainmeetsvorador	2002-02-26	2712760	MadDashRacingBigFile	1F84ABE6DE44A570C99D71DDE221BFD3A0861081D268F9C4BD546CF0FEA33E89
Blood Omen 2	PlayStation 2	NTSC	English	SLUS_20024	Release	kaintakesumahtosanctuary	2002-02-26	2285064	MadDashRacingBigFile	507697070E440EDF2986A50928ABF87FDBF75EC56E01D250D4ECB4F7A2FC8157
